Date,AGL.JO,BID.JO,CPI.JO
2021-10-08,54238.1171875,32969.71875,167626.890625
2021-10-11,56663.00390625,33095.59375,166956.5
2021-10-12,56252.140625,33047.63671875,168445.203125
2021-10-13,55673.1953125,32856.8203125,167006.421875
2021-10-14,57628.2421875,32525.140625,168952.765625
2021-10-15,57953.59375,32494.169921875,167936.671875
2021-10-18,56112.56640625,32617.05078125,170004.875
2021-10-19,55692.8515625,33167.53125,171852.28125
2021-10-20,55768.5390625,33045.62890625,170844.09375
2021-10-21,54454.359375,32639.962890625,169274.3125
2021-10-22,55237.7578125,32880.76171875,169969.78125
2021-10-25,56365.1796875,33074.60546875,171805.328125
2021-10-26,56637.44921875,33082.59765625,172968.421875
2021-10-27,55732.171875,32979.6796875,172538.75
2021-10-28,56307.18359375,32831.80859375,171184.8125
2021-10-29,56538.171875,32756.865234375,170543.328125
2021-11-02,56032.9453125,33272.4453125,173862.703125
2021-11-03,57395.2890625,32792.83984375,174502.203125
2021-11-04,55491.3515625,32396.166015625,180468.484375
2021-11-05,54080.84765625,31783.673828125,182389.984375
2021-11-08,54897.6640625,32289.255859375,183355.203125
2021-11-09,54726.6328125,32383.177734375,183753.890625
2021-11-10,55059.84765625,32207.3203125,185119.796875
2021-11-11,58257.3203125,32161.359375,184654.171875
2021-11-12,58494.20703125,31880.591796875,182983.484375
2021-11-15,57126.94921875,31865.603515625,184224.515625
2021-11-16,58070.5625,31061.271484375,184666.171875
2021-11-17,58907.03515625,31119.224609375,184525.28125
2021-11-18,58193.4296875,31214.142578125,184928.953125
2021-11-19,58975.83984375,30681.58984375,183262.28125
2021-11-22,59895.86328125,30804.484375,184086.625
2021-11-23,60624.21484375,31284.0859375,182110.1875
2021-11-24,60404.0390625,30566.6796875,179113.5625
2021-11-25,59060.375,31208.15234375,180432.484375
2021-11-26,56386.80078125,28774.166015625,170482.375
2021-11-29,57360.88671875,29620.46484375,176292.75
2021-11-30,58461.76953125,30472.759765625,182156.125
2021-12-01,58925.7109375,31079.255859375,186579.65625
2021-12-02,58218.00390625,31369.015625,185353.625
2021-12-03,56518.515625,31675.76171875,185387.59375
2021-12-06,58227.83203125,31540.875,185853.21875
2021-12-07,62028.82421875,31778.67578125,187601.859375
2021-12-08,60990.84765625,31743.705078125,190529.53125
2021-12-09,60843.41015625,31909.568359375,190813.3125
2021-12-10,60942.6875,31488.91796875,189710.171875
2021-12-13,60677.29296875,31232.130859375,191135.0625
2021-12-14,60996.74609375,31061.271484375,192302.140625
2021-12-15,60486.60546875,31395.99609375,197333.1875
2021-12-17,60938.75390625,31866.6015625,199782.234375
2021-12-20,59529.23046875,31748.701171875,197298.203125
2021-12-21,61238.546875,31650.783203125,196560.78125
2021-12-22,61236.58203125,31975.515625,198842.96875
2021-12-23,61858.77734375,31870.6015625,198753.046875
2021-12-24,61974.76171875,31776.6796875,198379.359375
2021-12-28,62867.265625,32300.24609375,198892.921875
2021-12-29,63644.76171875,32812.81640625,201960.5
2021-12-30,64222.7265625,33131.5546875,203271.484375
2021-12-31,64059.55859375,32615.984375,203819.046875
2022-01-03,63396.08203125,32971.69140625,203347.390625
2022-01-04,66072.6015625,33430.30859375,205837.4375
2022-01-05,66617.1484375,33619.15625,208693.203125
2022-01-06,66287.859375,33555.20703125,212658.0625
2022-01-07,67463.4453125,33134.55078125,212913.828125
2022-01-10,67815.3359375,33236.47265625,214730.4375
2022-01-11,66764.5859375,32838.8046875,215700.671875
2022-01-12,70153.7265625,33263.4453125,216005.40625
2022-01-13,69383.109375,32401.162109375,217128.53125
2022-01-14,68596.765625,32219.310546875,217198.46875
2022-01-17,69450.9375,32323.228515625,212931.828125
2022-01-18,69622.9453125,33162.53125,210134.078125
2022-01-19,72758.4921875,33229.47265625,201740.671875
2022-01-20,71491.5,33048.62109375,199062.8125
2022-01-21,69195.375,32761.861328125,201005.265625
2022-01-24,67449.6875,31822.640625,197885.75
2022-01-25,66458.890625,31345.03515625,199845.203125
2022-01-26,69197.3359375,32076.43359375,199842.203125
2022-01-27,69708.4609375,32372.189453125,198842.96875
2022-01-28,68157.3984375,32373.1875,198995.84375
2022-01-31,66598.46875,33106.578125,201652.765625
2022-02-01,67183.3125,33151.54296875,206337.0625
2022-02-02,67894.953125,33472.2734375,205119.0
2022-02-03,67957.859375,34164.703125,206414.984375
2022-02-04,68693.09375,33922.8984375,205935.375
2022-02-07,70210.7421875,33860.953125,205837.4375
2022-02-08,71285.0859375,33637.13671875,209198.796875
2022-02-09,71431.5390625,33940.88671875,212218.40625
2022-02-10,72127.453125,33913.9140625,209859.265625
2022-02-11,72099.9296875,32872.77734375,212588.140625
2022-02-14,71755.90625,32953.69921875,211170.25
2022-02-15,70719.8984375,33611.1640625,208835.078125
2022-02-16,71763.7734375,33953.875,208551.296875
2022-02-17,70884.046875,34105.75390625,207533.109375
2022-02-18,71655.6484375,33385.34375,207659.015625
2022-02-21,71792.2734375,33376.359375,209334.671875
2022-02-22,72947.21875,32816.8125,208884.046875
2022-02-23,71309.65625,32460.115234375,209763.34375
2022-02-24,72268.015625,30390.828125,204293.65625
2022-02-25,72967.859375,31430.96484375,207500.125
2022-02-28,76863.2109375,31214.142578125,207271.28125
2022-03-01,80108.8515625,31593.830078125,209458.5625
2022-03-02,79380.5,30921.38671875,209649.4375
2022-03-03,81536.0703125,30674.58984375,211033.359375
2022-03-04,77572.890625,29287.7421875,206192.15625
2022-03-07,76570.3046875,27690.064453125,200717.5
2022-03-08,75194.1953125,28101.720703125,199461.484375
2022-03-09,72260.1484375,28074.748046875,201558.8125
2022-03-10,74211.265625,29512.5546875,203839.046875
2022-03-11,75307.234375,28940.02734375,207056.484375
2022-03-14,72422.3359375,28910.052734375,210817.53125
2022-03-15,70512.5,29678.416015625,208766.140625
2022-03-16,68953.5703125,31394.99609375,221406.171875
2022-03-17,69898.1640625,31543.87109375,222358.40625
2022-03-18,70676.6484375,31640.791015625,221002.46875
2022-03-22,76062.125,31857.61328125,219965.28125
2022-03-23,74977.953125,31368.97265625,222824.03125
2022-03-24,74624.1015625,31188.10546875,220625.78125
2022-03-25,75670.921875,30977.259765625,221627.984375
2022-03-28,73818.09375,30810.3828125,225309.0625
2022-03-29,71081.6171875,31762.681640625,232200.625
2022-03-30,74002.8828125,31704.7265625,232600.3125
2022-03-31,75729.8984375,31778.669921875,233970.234375
2022-04-01,76846.5078125,31652.76171875,233218.828125
2022-04-04,76932.0234375,32077.453125,237160.734375
2022-04-05,76611.5859375,31630.78125,235312.171875
2022-04-06,75931.3984375,31953.54296875,235818.75
2022-04-07,75321.0,31974.525390625,235548.96875
2022-04-08,77878.578125,32109.4296875,233471.640625
2022-04-11,76373.71875,31931.556640625,230318.125
2022-04-12,75823.2734375,32038.478515625,226818.875
2022-04-13,76808.171875,31776.673828125,216530.015625
2022-04-14,78300.2578125,31473.896484375,214830.359375
2022-04-19,79070.875,31476.892578125,209997.171875
2022-04-20,77848.109375,32875.87109375,206759.703125
2022-04-21,72743.75,32913.83984375,214286.796875
2022-04-22,69146.2265625,32975.796875,214194.84375
2022-04-25,63988.7890625,31900.580078125,220699.703125
2022-04-26,64717.140625,32300.287109375,223738.3125
2022-04-28,67532.25,32816.90625,227422.40625
2022-04-29,70106.546875,33025.75390625,222140.59375
2022-05-03,69923.7265625,32267.3125,213208.640625
2022-05-04,68805.1484375,31664.75390625,210407.9375
2022-05-05,69151.140625,31696.73046875,208359.296875
2022-05-06,67644.3046875,30400.681640625,205155.46875
2022-05-09,65600.796875,29748.162109375,198123.21875
2022-05-10,64522.51953125,30198.830078125,200347.71875
2022-05-11,66264.2734375,31748.693359375,202573.21875
2022-05-12,62950.8125,31922.56640625,208600.140625
2022-05-13,63891.4765625,32997.77734375,211856.953125
2022-05-16,65748.234375,33128.6796875,213855.625
2022-05-17,68101.3671875,32680.009765625,215755.3125
2022-05-18,66942.4921875,32968.80078125,217974.8125
2022-05-19,66743.9453125,32026.490234375,217323.265625
2022-05-20,68716.6875,31646.76953125,214854.921875
2022-05-23,71109.140625,32173.380859375,212456.546875
2022-05-24,70571.4765625,31866.60546875,209858.28125
2022-05-25,72039.9765625,31715.716796875,203362.671875
2022-05-26,73001.28125,32854.87890625,209948.21875
2022-05-27,73647.0625,33373.50390625,214486.171875
2022-05-30,74306.609375,33701.2578125,221982.109375
2022-05-31,74899.3203125,33485.41796875,225169.953125
2022-06-01,73901.640625,33141.671875,220230.3125
2022-06-02,74774.484375,32767.947265625,214585.109375
2022-06-03,73445.5625,32704.990234375,213409.890625
2022-06-06,75613.90625,33107.6953125,213920.5625
2022-06-07,76098.4921875,32769.9453125,206600.484375
2022-06-08,74991.7109375,32369.23828125,206360.671875
2022-06-09,73659.84375,32106.4296875,207330.015625
2022-06-10,69689.7890625,31976.525390625,205986.921875
2022-06-13,67538.1484375,31481.888671875,204382.984375
2022-06-14,65626.3515625,31576.81640625,204951.609375
2022-06-15,68300.90625,32336.26171875,209858.28125
2022-06-17,63591.68359375,31228.076171875,207359.984375
2022-06-20,64672.90625,31647.76953125,213162.046875
2022-06-21,64528.41796875,32169.384765625,211207.375
2022-06-22,62078.953125,30897.318359375,208443.25
2022-06-23,59592.140625,30085.9140625,208585.15625
2022-06-24,59042.6796875,30869.33984375,210097.140625
2022-06-27,60342.1171875,30919.302734375,207852.640625
2022-06-28,60779.51953125,31327.00390625,205661.125
2022-06-29,60141.59765625,31210.08984375,202727.109375
2022-06-30,57058.14453125,30658.4921875,198079.234375
2022-07-01,54364.9140625,30603.533203125,196867.0625
2022-07-04,55695.80078125,30839.359375,200945.3125
2022-07-05,51189.06640625,30203.828125,195399.046875
2022-07-06,51851.55859375,30841.359375,195909.734375
2022-07-07,55889.4375,31271.04296875,200655.515625
2022-07-08,56498.85546875,31727.70703125,198973.640625
2022-07-11,53875.4140625,31441.919921875,196967.015625
2022-07-12,53504.84765625,31579.81640625,197866.40625
2022-07-13,53451.76953125,30972.263671875,195720.859375
2022-07-14,51001.32421875,31043.2109375,193988.0
2022-07-15,50882.390625,31469.896484375,197090.90625
2022-07-18,53527.45703125,32351.25,199614.203125
2022-07-19,52859.0625,32608.0625,202231.453125
2022-07-20,53162.7890625,31871.6015625,202162.484375
2022-07-21,52055.02734375,31927.560546875,206959.265625
2022-07-22,53411.47265625,31459.904296875,205589.171875
2022-07-25,54260.72265625,30335.728515625,202072.546875
2022-07-26,55314.42578125,30477.625,202774.078125
2022-07-27,55206.30078125,31021.23046875,202566.21875
2022-07-28,56260.98828125,30569.556640625,203559.53125
2022-07-29,58912.93359375,30577.552734375,199068.5625
2022-08-01,56811.4296875,30811.380859375,199799.109375
2022-08-02,55633.87890625,30462.63671875,198049.28125
2022-08-03,55931.70703125,30806.384765625,201907.640625
2022-08-04,56690.52734375,30437.65625,202775.078125
2022-08-05,58353.6484375,30699.466796875,206591.5
2022-08-08,58436.2109375,30759.419921875,206326.6875
2022-08-10,57542.73046875,30907.30859375,209547.515625
2022-08-11,59351.3203125,32424.1953125,210451.90625
2022-08-12,56931.34765625,32442.18359375,212424.5625
2022-08-15,56261.96875,32119.41796875,214758.96875
2022-08-16,58705.53515625,32282.30078125,214906.890625
2022-08-17,55974.953125,32516.12890625,214259.328125
2022-08-18,57403.15234375,32783.9296875,214375.234375
2022-08-19,55968.07421875,32276.306640625,210357.953125
2022-08-22,55817.68359375,32381.228515625,208209.421875
2022-08-23,57894.6171875,32795.921875,209430.59375
2022-08-24,56766.21484375,33824.16796875,208858.984375
2022-08-25,56861.55859375,32999.77734375,208864.953125
2022-08-26,57549.609375,33689.26171875,211912.890625
2022-08-29,56407.4453125,34035.015625,211535.15625
2022-08-30,54238.1171875,33441.44921875,211955.859375
2022-08-31,54213.54296875,32481.15625,204217.109375
2022-09-01,52347.94140625,32710.986328125,203118.859375
2022-09-02,53898.0234375,32909.84765625,209207.734375
2022-09-05,54079.86328125,33056.73046875,212484.53125
2022-09-06,54798.38671875,33000.77734375,214051.46875
2022-09-07,53864.6015625,31694.732421875,209595.484375
2022-09-08,54537.91015625,31504.87109375,189871.78125
2022-09-09,57818.93359375,31646.76953125,190303.484375
2022-09-12,59123.28125,31783.666015625,191203.890625
2022-09-13,57363.8359375,31222.080078125,183007.421875
2022-09-14,56860.57421875,31088.1796875,179056.09375
2022-09-15,55551.3125,30791.396484375,176880.5625
2022-09-16,55977.90234375,30247.794921875,174299.296875
2022-09-19,55333.1015625,29678.2109375,172123.78125
2022-09-20,55119.8046875,29899.048828125,172683.390625
2022-09-21,55659.43359375,29370.369140625,169885.28125
2022-09-22,55374.3828125,28884.662109375,164794.703125
2022-09-23,51277.52734375,28369.96875,162921.0
2022-09-26,50377.1640625,27994.1953125,163814.390625
2022-09-27,50915.80859375,28865.671875,170861.625
2022-09-28,51702.15625,28517.880859375,179878.546875
2022-09-29,53839.046875,27859.27734375,161405.015625
2022-09-30,53668.015625,27865.271484375,155195.21875
2022-10-03,55481.5234375,28041.166015625,155267.15625
2022-10-04,57389.390625,28558.85546875,163689.484375
2022-10-05,56565.6953125,28438.927734375,170432.90625
2022-10-06,54891.765625,28582.83984375,174881.90625
2022-10-07,54906.5078125,28652.798828125,176680.703125
2022-10-10,54161.4453125,28488.8984375,176904.5625
2022-10-11,53375.1015625,28570.84765625,180265.28125
2022-10-12,52666.41015625,28464.912109375,182123.03125
2022-10-13,53334.80078125,28406.947265625,181864.203125
2022-10-14,52269.3046875,28133.111328125,179915.515625
2022-10-17,54131.9609375,28582.83984375,183936.8125
2022-10-18,53956.99609375,28452.919921875,182824.546875
2022-10-19,53209.96875,28582.83984375,184454.578125
2022-10-20,53496.00390625,28717.76171875,182758.609375
2022-10-21,54375.7265625,28582.83984375,181069.609375
2022-10-24,54945.82421875,28782.72265625,180808.75
2022-10-25,54492.6953125,29499.291015625,185284.09375
2022-10-26,56159.74609375,29746.142578125,191528.34375
2022-10-27,55386.1796875,29748.142578125,189611.46875
2022-10-28,54676.50390625,29769.12890625,190884.71875
2022-10-31,54738.42578125,29538.267578125,189943.296875
2022-11-01,56145.0,30031.97265625,190540.9375
2022-11-02,55505.11328125,29340.38671875,193882.921875
2022-11-03,53662.1171875,28887.658203125,190082.203125
2022-11-04,59808.3828125,29710.1640625,192669.671875
2022-11-07,60192.7109375,29984.998046875,192532.71875
2022-11-08,60016.765625,29865.072265625,193913.921875
2022-11-09,60754.9453125,29863.072265625,191326.453125
2022-11-10,62451.484375,30247.841796875,196604.3125
2022-11-11,66787.1953125,29659.193359375,198685.0625
2022-11-14,66064.734375,29442.32421875,200445.0
2022-11-15,67481.140625,29014.58203125,197334.890625
2022-11-16,64637.5234375,28976.603515625,200884.734375
2022-11-17,63558.265625,29644.203125,197229.921875
2022-11-18,63856.09375,30731.55078125,199671.46875
2022-11-21,62381.6953125,30937.427734375,199092.8125
2022-11-22,63342.01953125,31988.798828125,201686.25
2022-11-23,64603.12109375,33553.86328125,200801.78125
2022-11-24,65023.8125,33483.90234375,201458.390625
2022-11-25,65265.61328125,34113.5234375,200461.984375
2022-11-28,64302.34375,33696.76953125,201073.640625
2022-11-29,65863.234375,32806.30859375,198131.390625
2022-11-30,67737.6875,33340.98828125,202308.890625
2022-12-01,70541.984375,33351.98046875,183521.109375
2022-12-02,68758.953125,33702.765625,188468.171875
2022-12-05,70452.5390625,33597.828125,189234.71875
2022-12-06,69041.0546875,33809.69921875,188826.953125
2022-12-07,67820.25,33429.9296875,189486.5625
2022-12-08,68293.0390625,33452.921875,189009.859375
2022-12-09,66919.890625,34205.46875,189886.328125
2022-12-12,67054.546875,34410.34375,187073.03125
2022-12-13,69026.3046875,34408.34375,188158.375
2022-12-14,65453.35546875,33958.6171875,187675.640625
2022-12-15,65460.234375,33419.94140625,181891.125
2022-12-19,64887.1875,34050.5625,188021.4375
2022-12-20,64767.26953125,33733.75,188095.390625
2022-12-21,66635.8203125,33818.69921875,189821.34375
2022-12-22,65400.27734375,33733.75,188403.21875
2022-12-23,65691.2265625,33810.69921875,189807.34375
2022-12-28,67554.859375,33584.84375,189143.765625
2022-12-29,65882.8984375,33327.98828125,186855.125
2022-12-30,65201.7265625,32965.2109375,185745.8125
2023-01-03,65414.0390625,33413.94140625,187755.609375
2023-01-04,63533.69140625,33564.84375,189465.578125
2023-01-05,66441.203125,33657.7890625,186555.3125
2023-01-06,70000.390625,34004.5859375,187179.9375
2023-01-09,71796.203125,34771.12109375,191604.296875
2023-01-10,70771.0078125,35051.95703125,189479.578125
2023-01-11,71955.4453125,34508.28515625,190024.25
2023-01-12,71966.25,35236.84375,192972.5
2023-01-13,72122.5390625,35738.546875,194496.546875
2023-01-16,72564.859375,35959.41015625,193815.96875
2023-01-17,73711.9375,34932.03125,190261.109375
2023-01-18,75516.6015625,35488.6953125,188387.21875
2023-01-19,74653.5859375,35485.6953125,187342.84375
2023-01-20,74356.7421875,35335.7890625,185028.234375
2023-01-23,75239.4140625,35908.44140625,188751.0
2023-01-24,73588.0859375,36137.30859375,185089.21875
2023-01-25,74774.484375,35810.5,184246.703125
2023-01-26,74750.8984375,36777.92578125,181391.40625
2023-01-27,74711.578125,36724.94921875,181508.328125
2023-01-30,74578.8828125,36328.19140625,181227.5
2023-01-31,71994.7578125,35828.4921875,179067.78125
2023-02-01,70664.8515625,38181.078125,181810.171875
2023-02-02,69756.625,38771.72265625,182006.046875
2023-02-03,70457.453125,38916.640625,182744.609375
2023-02-06,69579.6953125,38719.7578125,181622.28125
2023-02-07,70461.390625,38525.87109375,177601.671875
2023-02-08,70482.03125,38525.87109375,177378.796875
2023-02-09,70822.125,37977.203125,177828.546875
2023-02-10,68717.6640625,37977.203125,174121.765625
2023-02-13,68829.71875,38856.67578125,177059.0
2023-02-14,69008.6171875,38543.86328125,178243.296875
2023-02-15,66782.2734375,38486.8984375,178824.9375
2023-02-16,69548.2421875,38205.06640625,177428.796875
2023-02-17,68411.9765625,37612.42578125,179079.78125
2023-02-20,71102.2578125,37577.4453125,179183.734375
2023-02-21,68735.359375,37327.58984375,179384.609375
2023-02-22,65855.375,38076.14453125,179272.671875
2023-02-23,66568.984375,39630.2109375,179892.3125
2023-02-24,61914.8046875,38600.82421875,175756.765625
2023-02-27,62401.35546875,39562.25,173646.03125
2023-02-28,62580.25,40195.87109375,175346.03125
2023-03-01,64080.19921875,40341.78515625,176117.546875
2023-03-02,63611.34375,39887.0546875,174045.796875
2023-03-03,65155.52734375,40059.95703125,173147.34375
2023-03-06,62755.2109375,40936.421875,176993.0625
2023-03-07,62514.390625,40808.50390625,178916.90625
2023-03-08,61895.14453125,40803.5078125,175868.703125
2023-03-09,61855.828125,39997.98828125,175004.234375
2023-03-10,60902.38671875,40425.734375,168771.96875
2023-03-13,60082.62109375,39566.25,165118.140625
2023-03-14,59488.9296875,39279.41796875,163177.3125
2023-03-15,55268.2265625,38445.921875,158181.296875
2023-03-16,54425.85546875,38774.72265625,159363.578125
2023-03-17,54837.703125,38365.96484375,159899.265625
2023-03-20,58201.29296875,38513.8828125,159078.75
2023-03-22,57913.29296875,38510.28125,155143.109375
2023-03-23,56812.41015625,38891.1015625,163089.359375
2023-03-24,55648.62109375,39009.0390625,161484.328125
2023-03-27,56104.69921875,39807.65234375,164993.21875
2023-03-28,56923.48046875,40180.46875,168822.9375
2023-03-29,57421.828125,40091.515625,170758.765625
2023-03-30,58484.375,39765.671875,170801.75
2023-03-31,57599.73828125,39830.640625,168668.03125
2023-04-03,58270.09765625,39973.57421875,172567.671875
2023-04-04,58091.203125,40578.27734375,177116.96875
2023-04-05,57304.859375,40069.5234375,173467.15625
2023-04-06,58458.8203125,40457.3359375,175372.015625
2023-04-11,60358.82421875,40129.5,176365.421875
2023-04-12,60126.85546875,39927.59375,180212.125
2023-04-13,59949.92578125,40024.546875,177705.640625
2023-04-14,59547.90625,40395.3671875,177893.515625
2023-04-17,60094.41796875,40480.32421875,174794.34375
2023-04-18,62113.35546875,40873.13671875,166900.109375
2023-04-19,60988.8828125,40505.30859375,162760.5625
2023-04-20,59945.01171875,40888.125,163465.15625
2023-04-21,56458.5546875,40974.0859375,163402.171875
2023-04-24,55805.890625,41088.02734375,161132.546875
2023-04-25,54527.09765625,41552.8046875,158840.890625
2023-04-26,55199.421875,41289.9296875,161903.09375
2023-04-28,55112.92578125,41609.77734375,159191.6875
2023-05-02,53802.67578125,41071.0390625,158476.125
2023-05-03,54669.62109375,40951.09765625,157376.765625
2023-05-04,53608.05859375,39730.69140625,155194.109375
2023-05-05,55895.3359375,38981.0546875,159403.578125
2023-05-08,56911.6875,39168.96484375,159392.578125
2023-05-09,56081.109375,39931.59375,159904.265625
2023-05-10,57217.37890625,40319.3984375,153966.78125
2023-05-11,55117.83984375,39552.7734375,148180.234375
2023-05-12,55599.4765625,40854.140625,149532.671875
2023-05-15,55666.3125,40915.11328125,148077.28125
2023-05-16,54969.41796875,40882.12890625,147816.390625
2023-05-17,55757.7265625,40290.4140625,142226.765625
2023-05-18,55349.80859375,40263.4296875,140562.46875
2023-05-19,56508.6875,40382.3671875,146226.078125
2023-05-22,55389.12890625,40219.453125,144769.671875
2023-05-23,55195.4921875,39902.60546875,143640.15625
2023-05-24,53177.53515625,40912.11328125,145122.515625
2023-05-25,54326.578125,41762.69921875,141103.25
2023-05-26,55362.58984375,41452.8515625,140237.609375
2023-05-29,56146.96875,41962.6015625,140303.5625
2023-05-30,54896.6796875,41679.7421875,137057.953125
2023-05-31,53971.7421875,41980.59375,134942.859375
2023-06-01,55904.18359375,42523.33203125,136191.3125
2023-06-02,57970.3046875,42641.27734375,138035.546875
2023-06-05,56882.19921875,42779.20703125,138125.5
2023-06-06,57678.375,40802.171875,139057.109375
2023-06-07,57721.62109375,40579.27734375,141483.078125
2023-06-08,57388.41015625,40604.265625,143090.390625
2023-06-09,56811.4296875,41504.828125,150154.421875
2023-06-12,55188.609375,41794.68359375,144938.609375
2023-06-13,57114.171875,42592.296875,147310.609375
2023-06-14,59192.0859375,42442.37109375,150407.296875
2023-06-15,59152.76953125,43062.0703125,153113.15625
2023-06-19,57028.65625,42682.25390625,152084.59375
2023-06-20,55203.35546875,41816.67578125,154984.359375
2023-06-21,53873.44921875,41847.66015625,155186.28125
2023-06-22,53590.36328125,41974.59765625,152085.59375
2023-06-23,52887.5703125,41530.8125,150532.234375
2023-06-26,52852.18359375,41284.93359375,150741.140625
2023-06-27,52797.140625,40606.26171875,151649.78125
2023-06-28,51611.7265625,40657.23828125,152677.328125
2023-06-29,51992.1171875,40484.3203125,152935.21875
2023-06-30,52805.00390625,41308.92578125,156716.625
2023-07-03,54464.19140625,41571.796875,156047.90625
2023-07-04,54178.15625,41456.84765625,156905.53125
2023-07-05,53373.13671875,41375.890625,156932.53125
2023-07-06,51308.98046875,40443.33984375,152553.375
2023-07-07,52537.64453125,41369.89453125,153570.96875
2023-07-10,52193.62109375,41684.73828125,153372.0625
2023-07-11,52441.3203125,41281.93359375,154434.59375
2023-07-12,54061.1875,41779.69140625,158424.90625
2023-07-13,55024.4609375,41481.8359375,163297.828125
2023-07-14,54773.8125,42254.4609375,165001.09375
2023-07-17,53471.4296875,42630.28125,167329.140625
2023-07-18,52817.78125,42524.328125,167490.046875
2023-07-19,52208.36328125,42085.54296875,163704.671875
2023-07-20,54211.578125,41984.59375,164462.34375
2023-07-21,54129.9921875,41890.640625,162736.09375
2023-07-24,53572.671875,42136.51953125,166229.578125
2023-07-25,56035.89453125,41586.7890625,165469.90625
2023-07-26,55261.34765625,41044.05078125,171138.515625
2023-07-27,54749.23828125,41056.04296875,175665.59375
2023-07-28,53070.39453125,41988.59375,178922.234375
2023-07-31,53909.81640625,42339.421875,179265.0625
